Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),EMS:Building Mean Temperature [C](TimeStep),EMS:Building Mean PPD [%](TimeStep),EMS:Building Total Occupants [%](TimeStep),EMS:Occupancy Flag [](TimeStep),EMS:Indoor Air Temperature Setpoint [](TimeStep),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),MAIN HEATING COIL 1:Heating Coil Electric Power [W](TimeStep),OUTSIDE AIR INLET NODE 1:System Node Temperature [C](TimeStep),OUTSIDE AIR INLET NODE 1:System Node Mass Flow Rate [kg/s](TimeStep),SPACE1-1 IN NODE:System Node Temperature [C](TimeStep),SPACE1-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE2-1 IN NODE:System Node Temperature [C](TimeStep),SPACE2-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE3-1 IN NODE:System Node Temperature [C](TimeStep),SPACE3-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE4-1 IN NODE:System Node Temperature [C](TimeStep),SPACE4-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE5-1 IN NODE:System Node Temperature [C](TimeStep),SPACE5-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),VAV SYS 1 OUTLET NODE:System Node Temperature [C](TimeStep),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),MIXED AIR NODE 1:System Node Temperature [C](TimeStep),MIXED AIR NODE 1:System Node Mass Flow Rate [kg/s](TimeStep),VAV SYS 1 INLET NODE:System Node Temperature [C](TimeStep),VAV SYS 1 INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 02/25  08:45:00,1.5499999999999999,61.25,11.950000000000001,257.5,109.5,26.5,18.07871626162761,70.6750964803084,0.0,1.0,22.5,21.1,23.9,12040.014512758366,10190.086651389336,1.5499999999999999,0.4736965446086742,18.303900544908225,0.7104647810276075,18.303900544908225,0.31798600475631719,18.303900544908225,0.6737973697196601,18.303900544908225,0.31798600475631719,18.303900544908225,0.8069582885992935,18.303900544908225,2.8271924488591955,14.191106597380373,2.8271924488591955,16.734243318200297,2.8271924488591955 
 02/25  09:00:00,1.7,62.0,11.8,260.0,135.0,40.0,18.95556816692207,56.46032784823059,0.0,1.0,22.5,21.1,23.9,12010.014512758364,10190.086651389336,1.7,0.4736965446086742,18.888165240228028,0.7104647810276075,18.888165240228028,0.31798600475631719,18.888165240228028,0.67379736971966,18.888165240228028,0.31798600475631719,18.888165240228028,0.8069582885992934,18.888165240228028,2.8271924488591955,14.775839679952237,2.8271924488591955,17.406441113416393,2.8271924488591955 
 02/25  09:15:00,1.825,62.5,11.8,257.5,160.5,53.5,19.6407267079651,44.21528180564714,0.0,1.0,22.5,21.1,23.9,11985.014512758364,10190.086651389336,1.8249999999999998,0.4736965446086742,19.512956164620595,0.7104647810276075,19.512956164620595,0.31798600475631719,19.512956164620595,0.67379736971966,19.512956164620595,0.31798600475631719,19.512956164620595,0.8069582885992934,19.512956164620595,2.8271924488591955,15.401225990011194,2.8271924488591955,18.132298136730634,2.8271924488591955 
 02/25  09:30:00,1.9500000000000002,63.0,11.8,255.0,186.0,67.0,20.268329173746538,35.377468221937537,0.0,1.0,22.5,21.1,23.9,11960.014512758364,10190.086651389336,1.9500000000000002,0.4736965446086742,20.115344642269436,0.7104647810276075,20.115344642269436,0.31798600475631719,20.115344642269436,0.67379736971966,20.115344642269436,0.31798600475631719,20.115344642269436,0.8069582885992934,20.115344642269436,2.8271924488591955,16.00436524783662,2.8271924488591955,18.83129586181568,2.8271924488591955 
 02/25  09:45:00,2.075,63.5,11.8,252.5,194.25,159.5,20.880131861576538,27.053347747913194,0.0,1.0,22.5,21.1,23.9,6854.971187063697,5095.043325694668,2.075,0.4736965446086742,18.76981257821699,0.7104647810276075,18.76981257821699,0.31798600475631719,18.76981257821699,0.6737973697196601,18.76981257821699,0.31798600475631719,18.76981257821699,0.8069582885992935,18.76981257821699,2.8271924488591955,16.406591504271128,2.8271924488591955,19.289169161612248,2.8271924488591955 
 02/25  10:00:00,2.2,64.0,11.8,250.0,202.5,252.0,20.55155590363845,20.266806267911606,0.0,1.0,22.5,21.1,23.9,6854.971187063697,5095.043325694668,2.2,0.4736965446086742,19.17447081507111,0.7104647810276075,19.17447081507111,0.31798600475631719,19.17447081507111,0.6737973697196601,19.17447081507111,0.31798600475631719,19.17447081507111,0.8069582885992935,19.17447081507111,2.8271924488591955,16.81151493905626,2.8271924488591955,19.75026337329615,2.8271924488591955 
 02/25  10:15:00,2.35,62.75,11.425,250.0,210.75,344.5,20.807391646466337,19.062414728945137,0.0,1.0,22.5,21.1,23.9,6184.965759032296,4425.037897663268,2.35,0.4736965446086742,19.21112203489827,0.7104647810276075,19.21112203489827,0.31798600475631719,19.21112203489827,0.6737973697196601,19.21112203489827,0.31798600475631719,19.21112203489827,0.8069582885992935,19.21112203489827,2.8271924488591955,17.07837761703311,2.8271924488591955,20.039946222055023,2.8271924488591955 
 02/25  10:30:00,2.5,61.5,11.05,250.0,219.0,437.0,21.380247253248684,17.303619666132329,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.5,0.4736965446086742,17.81929564357052,0.7104647810276075,17.81929564357052,0.31798600475631719,17.81929564357052,0.6737973697196601,17.81929564357052,0.31798600475631719,17.81929564357052,0.8069582885992935,17.81929564357052,2.8271924488591955,17.203663966719526,2.8271924488591955,20.15965357501481,2.8271924488591955 
 02/25  10:45:00,2.6499999999999996,60.25,10.675,250.0,222.75,342.75,21.165134730361268,15.709221915740998,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.6499999999999996,0.4736965446086742,18.118197221517126,0.7104647810276075,18.118197221517126,0.31798600475631719,18.118197221517126,0.6737973697196601,18.118197221517126,0.31798600475631719,18.118197221517126,0.8069582885992935,18.118197221517126,2.8271924488591955,17.50262976258321,2.8271924488591955,20.48800230874642,2.8271924488591955 
 02/25  11:00:00,2.8,59.0,10.3,250.0,226.5,248.5,21.195407770720615,15.142324825869603,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.8,0.4736965446086742,18.26716453244648,0.7104647810276075,18.26716453244648,0.31798600475631719,18.26716453244648,0.6737973697196601,18.26716453244648,0.31798600475631719,18.26716453244648,0.8069582885992935,18.26716453244648,2.8271924488591955,17.651649647079315,2.8271924488591955,20.636321076407016,2.8271924488591955 
 02/25  11:15:00,2.925,58.5,10.3,252.5,230.25,154.25,21.109120379012187,15.34434209176943,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.925,0.4736965446086742,18.40149714541277,0.7104647810276075,18.40149714541277,0.31798600475631719,18.40149714541277,0.6737973697196601,18.40149714541277,0.31798600475631719,18.40149714541277,0.8069582885992935,18.40149714541277,2.8271924488591955,17.7860268109977,2.8271924488591955,20.77232509933117,2.8271924488591955 
 02/25  11:30:00,3.05,58.0,10.3,255.0,234.0,60.0,21.057736077092537,15.678082277284569,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.05,0.4736965446086742,18.515222037597558,0.7104647810276075,18.515222037597558,0.31798600475631719,18.515222037597558,0.6737973697196601,18.515222037597558,0.31798600475631719,18.515222037597558,0.8069582885992935,18.515222037597558,2.8271924488591955,17.899802969461207,2.8271924488591955,20.883547724104454,2.8271924488591955 
 02/25  11:45:00,3.175,57.5,10.3,257.5,238.75,51.75,20.98992946278296,15.902074355796567,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.175,0.4736965446086742,18.595044773586176,0.7104647810276075,18.595044773586176,0.31798600475631719,18.595044773586176,0.6737973697196601,18.595044773586176,0.31798600475631719,18.595044773586176,0.8069582885992935,18.595044773586176,2.8271924488591955,17.979669063774464,2.8271924488591955,20.95409264448439,2.8271924488591955 
 02/25  12:00:00,3.3,57.0,10.3,260.0,243.5,43.5,20.997663154591839,15.86419148927827,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.3,0.4736965446086742,18.687906192386625,0.7104647810276075,18.687906192386625,0.31798600475631719,18.687906192386625,0.6737973697196601,18.687906192386625,0.31798600475631719,18.687906192386625,0.8069582885992935,18.687906192386625,2.8271924488591955,18.07255666744006,2.8271924488591955,21.040374165729145,2.8271924488591955 
 02/25  12:15:00,3.3,57.75,10.55,257.5,248.25,35.25,21.04486851265109,15.637573954944586,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.3,0.4736965446086742,18.765564994855258,0.7104647810276075,18.765564994855258,0.31798600475631719,18.765564994855258,0.6737973697196601,18.765564994855258,0.31798600475631719,18.765564994855258,0.8069582885992935,18.765564994855258,2.8271924488591955,18.150249159287286,2.8271924488591955,21.133723718454598,2.8271924488591955 
 02/25  12:30:00,3.3,58.5,10.8,255.0,253.0,27.0,21.097353265763226,15.258736089202254,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.3,0.4736965446086742,18.846415777548186,0.7104647810276075,18.846415777548186,0.31798600475631719,18.846415777548186,0.6737973697196601,18.846415777548186,0.31798600475631719,18.846415777548186,0.8069582885992935,18.846415777548186,2.8271924488591955,18.231135234195738,2.8271924488591955,21.230899594681917,2.8271924488591955 
 02/25  12:45:00,3.3,59.25,11.05,252.5,237.5,21.75,21.127687867481876,14.919594925473139,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.3,0.4736965446086742,18.92266535029335,0.7104647810276075,18.92266535029335,0.31798600475631719,18.92266535029335,0.6737973697196601,18.92266535029335,0.31798600475631719,18.92266535029335,0.8069582885992935,18.92266535029335,2.8271924488591955,18.307420086970894,2.8271924488591955,21.322550320977798,2.8271924488591955 
 02/25  13:00:00,3.3,60.0,11.3,250.0,222.0,16.5,21.144751512666966,14.729492438343892,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.3,0.4736965446086742,18.987147254967487,0.7104647810276075,18.987147254967487,0.31798600475631719,18.987147254967487,0.6737973697196601,18.987147254967487,0.31798600475631719,18.987147254967487,0.8069582885992935,18.987147254967487,2.8271924488591955,18.371937886636514,2.8271924488591955,21.40006662278157,2.8271924488591955 
 02/25  13:15:00,3.4499999999999999,60.0,10.8,255.0,206.5,11.25,21.152150452315618,14.660088633513336,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.4499999999999999,0.4736965446086742,19.064144505011769,0.7104647810276075,19.064144505011769,0.31798600475631719,19.064144505011769,0.6737973697196601,19.064144505011769,0.31798600475631719,19.064144505011769,0.8069582885992935,19.064144505011769,2.8271924488591955,18.448971326945263,2.8271924488591955,21.462438127467146,2.8271924488591955 
 02/25  13:30:00,3.5999999999999998,60.0,10.3,260.0,191.0,6.0,21.167480191427658,14.674004770471825,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.5999999999999998,0.4736965446086742,19.129390478031206,0.7104647810276075,19.129390478031206,0.31798600475631719,19.129390478031206,0.6737973697196601,19.129390478031206,0.31798600475631719,19.129390478031206,0.8069582885992935,19.129390478031206,2.8271924488591955,18.514254110999354,2.8271924488591955,21.510696494614988,2.8271924488591955 
 02/25  13:45:00,3.75,60.0,9.8,265.0,192.0,6.75,21.182988394915854,14.67401632441871,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.75,0.4736965446086742,19.189927425726887,0.7104647810276075,19.189927425726887,0.31798600475631719,19.189927425726887,0.6737973697196601,19.189927425726887,0.31798600475631719,19.189927425726887,0.8069582885992935,19.189927425726887,2.8271924488591955,18.57482822234935,2.8271924488591955,21.553300131523259,2.8271924488591955 
 02/25  14:00:00,3.9,60.0,9.3,270.0,193.0,7.5,21.216549614751697,14.534959810345587,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.9,0.4736965446086742,19.24652523159002,0.7104647810276075,19.24652523159002,0.31798600475631719,19.24652523159002,0.6737973697196601,19.24652523159002,0.31798600475631719,19.24652523159002,0.8069582885992935,19.24652523159002,2.8271924488591955,18.631463821847363,2.8271924488591955,21.591172350263208,2.8271924488591955 
 02/25  14:15:00,3.9,60.5,9.8,265.0,194.0,8.25,21.266662322030066,14.270472984818048,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.9,0.4736965446086742,19.280807250590116,0.7104647810276075,19.280807250590116,0.31798600475631719,19.280807250590116,0.6737973697196601,19.280807250590116,0.31798600475631719,19.280807250590116,0.8069582885992935,19.280807250590116,2.8271924488591955,18.66578279822793,2.8271924488591955,21.632336404185947,2.8271924488591955 
 02/25  14:30:00,3.9,61.0,10.3,260.0,195.0,9.0,21.30658197406263,13.940019858963244,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.9,0.4736965446086742,19.31750702042502,0.7104647810276075,19.31750702042502,0.31798600475631719,19.31750702042502,0.6737973697196601,19.31750702042502,0.31798600475631719,19.31750702042502,0.8069582885992935,19.31750702042502,2.8271924488591955,18.70252013762081,2.8271924488591955,21.676400802378283,2.8271924488591955 
 02/25  14:45:00,3.9,61.5,10.8,255.0,186.0,7.0,21.34221984687042,13.651573566795767,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.9,0.4736965446086742,19.35256039839223,0.7104647810276075,19.35256039839223,0.31798600475631719,19.35256039839223,0.6737973697196601,19.35256039839223,0.31798600475631719,19.35256039839223,0.8069582885992935,19.35256039839223,2.8271924488591955,18.73761056199829,2.8271924488591955,21.71849010837846,2.8271924488591955 
 02/25  15:00:00,3.9,62.0,11.3,250.0,177.0,5.0,21.36138527408503,13.498937601234882,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.9,0.4736965446086742,19.380508560941136,0.7104647810276075,19.380508560941136,0.31798600475631719,19.380508560941136,0.6737973697196601,19.380508560941136,0.31798600475631719,19.380508560941136,0.8069582885992935,19.380508560941136,2.8271924488591955,18.765594939232398,2.8271924488591955,21.752050304835334,2.8271924488591955 
 02/25  15:15:00,4.025,61.5,10.400000000000003,252.5,168.0,3.0,21.368806891184368,13.421979788411301,0.0,1.0,22.5,21.1,23.9,239.83986475545613,0.0,4.025,0.5655403245716006,12.003967274741422,0.21283188186601693,12.003967274741422,0.09427091018669523,12.003967274741422,0.2099992633670532,12.003967274741422,0.09427091018669524,12.003967274741422,0.3892913809195535,12.003678000465634,1.000664346526014,11.7667511607683,1.000664346526014,21.80947543165901,1.000664346526014 
 02/25  15:30:00,4.15,61.0,9.5,255.0,159.0,1.0,20.94073653166474,13.383800144390728,0.0,1.0,22.5,21.1,23.9,236.86508008145337,0.0,4.15,0.5655403245716008,12.000018044810984,0.21145404841497807,12.000018044810984,0.09366061809898593,12.000018044810984,0.20863976775378416,12.000018044810984,0.09366061809898595,12.000018044810984,0.38677118196190987,12.000274103837928,0.994186234328644,11.764766890178035,0.994186234328644,21.79137922198023,0.994186234328644 
 02/25  15:45:00,4.275,60.5,8.600000000000002,257.5,140.5,8.0,20.74694575162352,15.645271950464255,0.0,1.0,22.5,21.1,23.9,235.84634238290296,0.0,4.275,0.5655403245716006,11.998448442830475,0.21098043782252733,11.998448442830475,0.09345083890033891,11.998448442830475,0.2081724605314569,11.998448442830475,0.09345083890033892,11.998448442830475,0.38590489952369247,11.99919600740191,0.9919594756783545,11.764180609967575,0.9919594756783545,21.676254002032278,0.9919594756783545 
 02/25  16:00:00,4.4,60.0,7.7,260.0,122.0,15.0,20.650073238107244,17.59314794960435,0.0,1.0,22.5,21.1,23.9,233.79842777310427,0.0,4.4,0.5655403245716003,11.998467286998638,0.21002487340470239,11.998467286998638,0.09302758498452246,11.998467286998638,0.20722961389549414,11.998467286998638,0.09302758498452248,11.998467286998638,0.3841570740169536,11.9990224589016,0.9874667312861951,11.76499019473532,0.9874667312861951,21.616192785471438,0.9874667312861951 
 02/25  16:15:00,4.4,60.0,8.100000000000002,257.5,103.5,22.0,20.597765525208624,18.79408282591017,0.0,1.0,22.5,21.1,23.9,235.15041522527518,0.0,4.4,0.565540324571601,12.000024007509296,0.2106561745142222,12.000024007509296,0.09330721099578786,12.000024007509296,0.2078525129029155,12.000024007509296,0.09330721099578787,12.000024007509296,0.38531178861396939,12.000650576411389,0.9904348980226827,11.76597346533071,0.9904348980226827,21.549413583182575,0.9904348980226827 
 02/25  16:30:00,4.4,60.0,8.5,255.0,85.0,29.0,20.54282085502873,19.596926454682106,0.0,1.0,22.5,21.1,23.9,236.22943297746884,0.0,4.4,0.5655403245716006,11.99999000547648,0.21115873618499296,11.99999000547648,0.09352981367031728,11.99999000547648,0.20834838588835859,11.99999000547648,0.09352981367031729,11.99999000547648,0.3862310255492267,12.000520119851626,0.9927977749632129,11.765328674784295,0.9927977749632129,21.493706966696064,0.9927977749632129 
 02/25  16:45:00,4.4,60.0,8.9,252.5,66.75,31.5,20.52449298960506,20.230382743728453,0.0,1.0,22.5,21.1,23.9,237.29086028394966,0.0,4.4,0.5655403245716008,11.999993738934477,0.21165200624704093,11.999993738934477,0.09374830075650667,11.999993738934477,0.2088350909288013,11.999993738934477,0.09374830075650669,11.999993738934477,0.3871332671773951,12.000511489396175,0.9951169658662507,11.764814347539076,0.9951169658662507,21.43998040136582,0.9951169658662507 
 02/25  17:00:00,4.4,60.0,9.3,250.0,48.5,34.0,20.49167532613499,20.98900397520739,0.0,1.0,22.5,21.1,23.9,238.40989444168168,0.0,4.4,0.5655403245716006,11.999994323205723,0.21217087579898295,11.999994323205723,0.0939781267792852,11.999994323205723,0.20934705475083813,11.999994323205723,0.09397812677928522,11.999994323205723,0.38808233290298868,12.000538197066425,0.9975565170113802,11.764308628871952,0.9975565170113802,21.38421474163203,0.9975565170113802 
 02/25  17:15:00,4.275,60.5,8.775,255.0,30.25,36.5,20.441023739254328,21.81796464125336,0.0,1.0,22.5,21.1,23.9,5779.682932513926,4785.951683569755,4.275,0.5196184345901375,17.096314716509164,0.45876924297714496,17.096314716509164,0.20485320543612546,17.096314716509164,0.43905754638947849,17.096314716509164,0.20485320543612546,17.096314716509164,0.5928586861151528,17.096314716509164,1.900391886354027,14.908975982131582,1.900391886354027,21.248310742359075,1.900391886354027 
 02/25  17:30:00,4.15,61.0,8.25,260.0,12.0,39.0,21.333429700783069,22.891413964139823,0.0,1.0,22.5,21.1,23.9,3581.3857116357396,2577.825774314904,4.15,0.5196184345901376,16.4671980149941,0.4633334578098604,16.4671980149941,0.2068748606636941,16.4671980149941,0.443561015250984,16.4671980149941,0.2068748606636941,16.4671980149941,0.6012071040282163,16.468155811505633,1.9218512984164489,15.158103810525113,1.9218512984164489,21.36709184929719,1.9218512984164489 
 02/25  17:45:00,4.025,61.5,7.7250000000000009,265.0,0.0,0.0,21.193024541923977,17.850246661369178,0.0,1.0,22.5,21.1,23.9,249.75967381375618,0.0,4.025,0.5655403245716006,12.004224758672106,0.21736738921431265,12.004224758672106,0.09627984983489815,12.004224758672106,0.21447440681730729,12.004224758672106,0.09627984983489817,12.004224758672106,0.3975872898938505,12.003982840097243,1.0219887855952668,11.762430258232297,1.0219887855952668,21.3285946920872,1.0219887855952668 
 02/25  18:00:00,3.9,62.0,7.2,270.0,0.0,0.0,20.411528678984817,19.035127819874068,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.9,0.4736965446086742,19.061579692207045,0.7104647810276075,19.061579692207045,0.31798600475631719,19.061579692207045,0.6737973697196601,19.061579692207045,0.31798600475631719,19.061579692207045,0.8069582885992935,19.061579692207045,2.8271924488591955,18.446825889249344,2.8271924488591955,21.368308383255127,2.8271924488591955 
 02/25  18:15:00,3.625,63.25,7.075,265.0,0.0,0.0,20.574754073426506,21.85183110749184,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,3.625,0.2769311893313138,18.27257198481515,0.35352498872576279,18.27257198481515,0.15235871715606565,18.27257198481515,0.3439702593007421,18.27257198481515,0.15235871715606567,18.27257198481515,0.6506129002880642,18.27257198481515,1.6528255826267,17.895874543697525,1.6528255826267,20.76188353851876,1.6528255826267003 
 02/25  18:30:00,3.3499999999999998,64.5,6.95,260.0,0.0,0.0,19.358304798413728,26.84521168178883,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,3.3499999999999998,0.2769311893313138,17.69874364646112,0.35352498872576279,17.69874364646112,0.15235871715606565,17.69874364646112,0.3439702593007421,17.69874364646112,0.15235871715606567,17.69874364646112,0.6506129002880642,17.69874364646112,1.6528255826267,17.321995564356084,1.6528255826267,20.12842803613414,1.6528255826267003 
 02/25  18:45:00,3.0749999999999999,65.75,6.825,255.0,0.0,0.0,18.672810138915858,37.710507226999428,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,3.0749999999999999,0.2769311893313138,17.22193990154131,0.35352498872576279,17.22193990154131,0.15235871715606565,17.22193990154131,0.3439702593007421,17.22193990154131,0.15235871715606565,17.22193990154131,0.6506129002880642,17.22193990154131,1.6528255826266998,16.845152076039793,1.6528255826266998,19.611384623871929,1.6528255826267003 
 02/25  19:00:00,2.8,67.0,6.7,250.0,0.0,0.0,17.988844580747466,47.63660943232128,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.8,0.2769311893313138,16.663248742509709,0.35352498872576279,16.663248742509709,0.15235871715606565,16.663248742509709,0.3439702593007421,16.663248742509709,0.15235871715606565,16.663248742509709,0.6506129002880642,16.663248742509709,1.6528255826266998,16.28641626807179,1.6528255826266998,18.996017465802657,1.6528255826267003 
 02/25  19:15:00,2.8,67.0,6.825,250.0,0.0,0.0,17.44874202577497,55.58301163921503,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.8,0.2769311893313138,16.36558071945675,0.35352498872576279,16.36558071945675,0.15235871715606565,16.36558071945675,0.3439702593007421,16.36558071945675,0.15235871715606567,16.36558071945675,0.6506129002880642,16.36558071945675,1.6528255826267,15.988716407466605,1.6528255826267,18.638776564300298,1.6528255826267003 
 02/25  19:30:00,2.8,67.0,6.95,250.0,0.0,0.0,17.070438127015213,63.54928911286099,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.8,0.2769311893313138,16.00846450220277,0.35352498872576279,16.00846450220277,0.15235871715606565,16.00846450220277,0.3439702593007421,16.00846450220277,0.15235871715606567,16.00846450220277,0.6506129002880642,16.00846450220277,1.6528255826267,15.63156788950853,1.6528255826267,18.210129555895536,1.6528255826267003 
 02/25  19:45:00,2.8,67.0,7.075,250.0,0.0,0.0,16.711029789017567,68.16187211477248,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.8,0.2769311893313138,15.661705681548599,0.35352498872576279,15.661705681548599,0.15235871715606565,15.661705681548599,0.3439702593007421,15.661705681548599,0.15235871715606567,15.661705681548599,0.6506129002880642,15.661705681548599,1.6528255826267,15.284769096077986,1.6528255826267,17.79395941604236,1.6528255826267003 
 02/25  20:00:00,2.8,67.0,7.2,250.0,0.0,0.0,16.39478124808562,73.21226736869875,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.8,0.2769311893313138,15.381807808766626,0.35352498872576279,15.381807808766626,0.15235871715606565,15.381807808766626,0.3439702593007421,15.381807808766626,0.15235871715606567,15.381807808766626,0.6506129002880642,15.381807808766626,1.6528255826267,15.004833112338933,1.6528255826267,17.458060099689896,1.6528255826267003 
 02/25  20:15:00,2.8,67.0,6.95,250.0,0.0,0.0,16.112628974519056,76.77754797833947,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.8,0.2769311893313138,15.166712899915325,0.35352498872576279,15.166712899915325,0.15235871715606565,15.166712899915325,0.3439702593007421,15.166712899915325,0.15235871715606567,15.166712899915325,0.6506129002880642,15.166712899915325,1.6528255826267,14.789707258495304,1.6528255826267,17.19992275844125,1.6528255826267003 
 02/25  20:30:00,2.8,67.0,6.7,250.0,0.0,0.0,15.92553630258885,79.84601009131539,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.8,0.2769311893313138,14.97535878304963,0.35352498872576279,14.97535878304963,0.15235871715606565,14.97535878304963,0.3439702593007421,14.97535878304963,0.15235871715606567,14.97535878304963,0.6506129002880642,14.97535878304963,1.6528255826267,14.598332389180243,1.6528255826267,16.970225319443395,1.6528255826267003 
 02/25  20:45:00,2.8,67.0,6.45,250.0,0.0,0.0,15.73336112101958,82.14092428728749,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.8,0.2769311893313138,14.730801249862772,0.35352498872576279,14.730801249862772,0.15235871715606565,14.730801249862772,0.3439702593007421,14.730801249862772,0.15235871715606567,14.730801249862772,0.6506129002880642,14.730801249862772,1.6528255826267,14.353751278174478,1.6528255826267,16.676640689407408,1.6528255826267003 
 02/25  21:00:00,2.8,67.0,6.2,250.0,0.0,0.0,15.551276577483876,83.97512963502104,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.8,0.2769311893313138,14.521959205635238,0.35352498872576279,14.521959205635238,0.15235871715606565,14.521959205635238,0.3439702593007421,14.521959205635238,0.15235871715606567,14.521959205635238,0.6506129002880642,14.521959205635238,1.6528255826267,14.144886714974753,1.6528255826267,16.425939239712606,1.6528255826267003 
 02/25  21:15:00,2.5249999999999996,67.75,5.675000000000001,245.0,0.0,0.0,15.376195448946002,85.59489331338694,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.5249999999999996,0.2769311893313138,14.28854456976989,0.35352498872576279,14.28854456976989,0.15235871715606565,14.28854456976989,0.3439702593007421,14.28854456976989,0.15235871715606567,14.28854456976989,0.6506129002880642,14.28854456976989,1.6528255826267,13.91144835829994,1.6528255826267,16.20089128719922,1.6528255826267003 
 02/25  21:30:00,2.25,68.5,5.15,240.0,0.0,0.0,15.200736904210937,87.07761050859895,0.0,0.0,12.8,12.8,40.0,630.4715456214304,0.0,2.25,0.2769311893313138,14.063954994817366,0.35352498872576279,14.063954994817366,0.15235871715606565,14.063954994817366,0.3439702593007421,14.063954994817366,0.15235871715606567,14.063954994817366,0.6506129002880642,14.063954994817366,1.6528255826267,13.686836877625213,1.6528255826267,15.986430540656788,1.6528255826267003 
 02/25  21:45:00,1.9749999999999999,69.25,4.625,235.0,0.0,0.0,15.02770272581267,88.44469242099142,0.0,0.0,12.8,12.8,40.0,635.4715456214304,0.0,1.9749999999999999,0.2769311893313138,13.844418353812486,0.35352498872576279,13.844418353812486,0.15235871715606565,13.844418353812486,0.3439702593007421,13.844418353812486,0.15235871715606567,13.844418353812486,0.6506129002880642,13.844418353812486,1.6528255826267,13.467278618714563,1.6528255826267,15.778035770186051,1.6528255826267003 
 02/25  22:00:00,1.7,70.0,4.1,230.0,0.0,0.0,14.859320202185263,89.68989329597028,0.0,0.0,12.8,12.8,40.0,690.4715456214304,0.0,1.7,0.2769311893313138,13.630205227478403,0.35352498872576279,13.630205227478403,0.15235871715606565,13.630205227478403,0.3439702593007421,13.630205227478403,0.15235871715606567,13.630205227478403,0.6506129002880642,13.630205227478403,1.6528255826267,13.25304369411534,1.6528255826267,15.576034932613514,1.6528255826267003 
